State Postal,County Name,TOTAL VOTES CAST,Last name,Votes,Last name,Votes,Ratio Obama/Romney
MA,West Newbury,2767,Obama,1383,Romney,1347,1.0267260579
MA,Weston,6621,Obama,3390,Romney,3159,1.0731244065
MA,Westport,8587,Obama,5074,Romney,3372,1.5047449585
MA,West Springfield,11515,Obama,6170,Romney,5169,1.1936544786
MA,West Stockbridge,886,Obama,707,Romney,161,4.3913043478
MA,West Tisbury,1975,Obama,1571,Romney,371,4.2345013477
MA,Westwood,8992,Obama,4337,Romney,4549,0.9533963508
MA,Weymouth,27832,Obama,15130,Romney,12341,1.225994652
MA,Whately,960,Obama,626,Romney,301,2.0797342193
MA,Whitman,7423,Obama,3654,Romney,3652,1.0005476451
MA,Wilbraham,8205,Obama,3745,Romney,4332,0.8644967682
MA,Williamsburg,1622,Obama,1239,Romney,324,3.8240740741
MA,Williamstown,3723,Obama,3012,Romney,640,4.70625
MA,Wilmington,12489,Obama,5890,Romney,6437,0.915022526
MA,Winchendon,4160,Obama,2142,Romney,1933,1.10812209
MA,Winchester,12767,Obama,7000,Romney,5602,1.2495537308
MA,Windsor,522,Obama,385,Romney,127,3.031496063
MA,Winthrop,8895,Obama,5211,Romney,3575,1.4576223776
MA,Woburn,19243,Obama,10291,Romney,8707,1.181922591
MA,Worcester,58756,Obama,40568,Romney,17155,2.3647916059
MA,Worthington,723,Obama,481,Romney,208,2.3125
MA,Wrentham,6328,Obama,2704,Romney,3535,0.7649222065
MA,Yarmouth,13872,Obama,7183,Romney,6526,1.1006742262
MD,Maryland,2475956,Obama,1527686,Romney,904970,1.6881067881
MD,Allegany,27817,Obama,9001,Romney,18158,0.4957043727
MD,Anne Arundel,239189,Obama,115960,Romney,118165,0.9813396522
MD,Baltimore,354655,Obama,202733,Romney,144686,1.4011929281
MD,Baltimore City,229897,Obama,201042,Romney,25501,7.8836908357
MD,Calvert,42168,Obama,18963,Romney,22413,0.8460714764
MD,Caroline,12526,Obama,4621,Romney,7674,0.6021631483
MD,Carroll,82171,Obama,26067,Romney,53960,0.4830800593
MD,Cecil,40037,Obama,15489,Romney,23660,0.654649197
MD,Charles,70167,Obama,45621,Romney,23637,1.9300672674
MD,Dorchester,14249,Obama,6570,Romney,7514,0.8743678467
MD,Frederick,109127,Obama,51187,Romney,55495,0.9223713848
MD,Garrett,12113,Obama,2792,Romney,9102,0.3067457702
MD,Harford,118417,Obama,46390,Romney,69496,0.6675204328
MD,Howard,141167,Obama,84017,Romney,54094,1.5531667098
MD,Kent,9143,Obama,4453,Romney,4533,0.9823516435
MD,Montgomery,404214,Obama,286493,Romney,110940,2.5824139174
MD,Prince George's,352292,Obama,317342,Romney,32236,9.8443355255
MD,Queen Anne's,23153,Obama,7898,Romney,14879,0.530815243
MD,St. Mary's,44076,Obama,17982,Romney,25096,0.7165285304
MD,Somerset,9272,Obama,4478,Romney,4706,0.9515512112
MD,Talbot,18671,Obama,7983,Romney,10442,0.7645087148
MD,Washington,58653,Obama,23282,Romney,34113,0.682496409
MD,Wicomico,38256,Obama,17481,Romney,20136,0.8681466031
MD,Worcester,24526,Obama,9841,Romney,14334,0.6865494628
ME,Maine,710738,Obama,397754,Romney,290437,1.3695018197
ME,Abbot,379,Obama,153,Romney,216,0.7083333333
ME,Acton,1340,Obama,688,Romney,625,1.1008
ME,Addison,585,Obama,273,Romney,299,0.9130434783
ME,Albion,1022,Obama,429,Romney,561,0.7647058824
ME,Alexander,288,Obama,131,Romney,153,0.8562091503
ME,Alfred,1739,Obama,964,Romney,739,1.3044654939
ME,Allagash,140,Obama,79,Romney,59,1.3389830508
ME,Alna,467,Obama,271,Romney,182,1.489010989
ME,Alton,448,Obama,225,Romney,211,1.0663507109
ME,Amherst,144,Obama,69,Romney,70,0.9857142857
ME,Amity,94,Obama,35,Romney,56,0.625
ME,Andover,505,Obama,255,Romney,217,1.1751152074
ME,Anson,1086,Obama,543,Romney,512,1.060546875
ME,Appleton,794,Obama,435,Romney,329,1.3221884498
ME,Aroostook Cty Townships,386,Obama,182,Romney,185,0.9837837838
ME,Arrowsic,321,Obama,220,Romney,92,2.3913043478
ME,Arundel,2248,Obama,1229,Romney,960,1.2802083333
ME,Ashland,564,Obama,327,Romney,232,1.4094827586
ME,Athens,430,Obama,211,Romney,204,1.0343137255
ME,Atkinson,179,Obama,73,Romney,103,0.7087378641
ME,Auburn,11289,Obama,6503,Romney,4462,1.4574181981
ME,Augusta,8780,Obama,5192,Romney,3339,1.5549565738
ME,Aurora,64,Obama,18,Romney,42,0.4285714286
ME,Avon,236,Obama,127,Romney,105,1.2095238095
ME,Baileyville,623,Obama,354,Romney,230,1.5391304348
ME,Baldwin,799,Obama,354,Romney,413,0.8571428571
ME,Bancroft,31,Obama,11,Romney,20,0.55
ME,Bangor,15083,Obama,8809,Romney,5905,1.4917866215
ME,Bar Harbor,3009,Obama,2142,Romney,779,2.7496790757
ME,Baring Plt.,106,Obama,56,Romney,49,1.1428571429
ME,Bath,4528,Obama,2895,Romney,1512,1.9146825397
ME,Beals,277,Obama,134,Romney,137,0.9781021898
ME,Beaver Cove,94,Obama,41,Romney,52,0.7884615385
ME,Beddington,35,Obama,13,Romney,21,0.619047619
ME,Belfast,3603,Obama,2270,Romney,1240,1.8306451613
ME,Belgrade,1882,Obama,952,Romney,890,1.0696629213
ME,Belmont,489,Obama,261,Romney,214,1.2196261682
ME,Benton,1421,Obama,731,Romney,673,1.0861812779
ME,Berwick,3629,Obama,1733,Romney,1812,0.956401766
ME,Bethel,1508,Obama,911,Romney,552,1.6503623188
ME,Biddeford,9884,Obama,6618,Romney,3047,2.1719724319
ME,Bingham,461,Obama,248,Romney,203,1.2216748768
ME,Blaine,365,Obama,99,Romney,258,0.3837209302
ME,Blue Hill,1760,Obama,1125,Romney,588,1.9132653061
ME,Boothbay,2024,Obama,1082,Romney,907,1.1929437707
ME,Boothbay Harbor,1351,Obama,754,Romney,572,1.3181818182
ME,Bowdoin,1590,Obama,711,Romney,837,0.8494623656
ME,Bowdoinham,1752,Obama,1020,Romney,691,1.476121563
ME,Bowerbank,84,Obama,36,Romney,48,0.75
ME,Bradford,611,Obama,251,Romney,349,0.7191977077
ME,Bradley,797,Obama,439,Romney,345,1.2724637681
ME,Bremen,490,Obama,293,Romney,187,1.5668449198
ME,Brewer,5081,Obama,2450,Romney,2542,0.9638080252
ME,Bridgewater,290,Obama,111,Romney,175,0.6342857143
ME,Bridgton,2770,Obama,1501,Romney,1199,1.2518765638
ME,Brighton Plt.,43,Obama,19,Romney,23,0.8260869565
ME,Bristol,1803,Obama,1049,Romney,718,1.4610027855
ME,Brooklin,573,Obama,368,Romney,194,1.8969072165
ME,Brooks,513,Obama,243,Romney,260,0.9346153846
ME,Brooksville,650,Obama,418,Romney,210,1.9904761905
ME,Brownfield,469,Obama,255,Romney,204,1.25
ME,Brownville,711,Obama,346,Romney,345,1.0028985507
ME,Brunswick,16028,Obama,7853,Romney,3654,2.1491516147
ME,Buckfield,1021,Obama,518,Romney,465,1.1139784946
ME,Bucksport,2435,Obama,1358,Romney,1024,1.326171875
ME,Burlington,189,Obama,69,Romney,115,0.6
ME,Burnham,595,Obama,290,Romney,292,0.9931506849
ME,Buxton,4218,Obama,2212,Romney,1909,1.1587218439
ME,Byron,79,Obama,39,Romney,37,1.0540540541
ME,Calais,1486,Obama,730,Romney,725,1.0068965517
ME,Cambridge,267,Obama,96,Romney,165,0.5818181818
ME,Camden,3169,Obama,2201,Romney,914,2.4080962801
ME,Canaan,1005,Obama,515,Romney,464,1.1099137931
ME,Canton,473,Obama,260,Romney,197,1.3197969543
ME,Cape Elizabeth,6460,Obama,4018,Romney,2161,1.8593243869
ME,Caratunk,51,Obama,23,Romney,28,0.8214285714
ME,Caribou,3655,Obama,1910,Romney,1665,1.1471471471
ME,Carmel,1453,Obama,578,Romney,849,0.6808009423
ME,Carrabassett Valley,463,Obama,295,Romney,153,1.9281045752
ME,Carroll Plt.,83,Obama,29,Romney,52,0.5576923077
ME,Carthage,245,Obama,139,Romney,96,1.4479166667
ME,Cary Plt.,109,Obama,39,Romney,68,0.5735294118
ME,Casco,1940,Obama,993,Romney,899,1.1045606229
ME,Castine,591,Obama,338,Romney,241,1.4024896266
ME,Castle Hill,196,Obama,76,Romney,118,0.6440677966
ME,Caswell,138,Obama,90,Romney,45,2
ME,Chapman,246,Obama,119,Romney,96,1.2395833333
ME,Charleston,655,Obama,186,Romney,454,0.40969163
ME,Charlotte,169,Obama,64,Romney,97,0.6597938144
ME,Chebeague Island,296,Obama,216,Romney,71,3.0422535211
ME,Chelsea,1343,Obama,693,Romney,604,1.1473509934
ME,Cherryfield,592,Obama,278,Romney,303,0.9174917492
ME,Chester,323,Obama,114,Romney,202,0.5643564356
ME,Chesterville,662,Obama,399,Romney,246,1.6219512195
ME,China,2291,Obama,1121,Romney,1113,1.0071877808
ME,Clifton,462,Obama,221,Romney,231,0.9567099567
ME,Clinton,1583,Obama,817,Romney,730,1.1191780822
ME,Columbia,201,Obama,67,Romney,126,0.5317460317
ME,Columbia Falls,283,Obama,122,Romney,148,0.8243243243
ME,Cooper,129,Obama,57,Romney,67,0.8507462687
ME,Coplin Plt.,83,Obama,42,Romney,40,1.05
ME,Corinna,1089,Obama,414,Romney,648,0.6388888889
ME,Corinth,1380,Obama,477,Romney,874,0.5457665904
ME,Cornish,756,Obama,415,Romney,324,1.2808641975
ME,Cornville,672,Obama,304,Romney,358,0.8491620112
ME,Cranberry Isles,149,Obama,102,Romney,41,2.487804878
ME,Crawford,63,Obama,23,Romney,40,0.575
ME,Crystal,142,Obama,51,Romney,86,0.5930232558
ME,Cumberland,4911,Obama,2619,Romney,2221,1.1791985592
ME,Cushing,823,Obama,422,Romney,387,1.0904392765
ME,Cutler,284,Obama,116,Romney,163,0.7116564417
ME,Cyr Plt.,43,Obama,23,Romney,20,1.15
ME,Dallas Plt.,227,Obama,127,Romney,97,1.3092783505
ME,Damariscotta,1307,Obama,771,Romney,503,1.5328031809
ME,Danforth,265,Obama,110,Romney,150,0.7333333333
ME,Dayton,1127,Obama,590,Romney,503,1.1729622266
ME,Deblois,27,Obama,7,Romney,20,0.35
ME,Dedham,1043,Obama,534,Romney,487,1.0965092402
ME,Deer Isle,1204,Obama,826,Romney,361,2.2880886427
ME,Denmark,658,Obama,318,Romney,317,1.0031545741
ME,Dennistown Plt.,15,Obama,5,Romney,9,0.5555555556
ME,Dennysville,157,Obama,77,Romney,77,1
ME,Detroit,394,Obama,201,Romney,185,1.0864864865
ME,Dexter,1643,Obama,745,Romney,860,0.8662790698
ME,Dixfield,1233,Obama,750,Romney,470,1.5957446809
ME,Dixmont,693,Obama,323,Romney,357,0.9047619048
ME,Dover-Foxcroft,2106,Obama,991,Romney,1058,0.9366729679
ME,Dresden,989,Obama,544,Romney,412,1.3203883495
ME,Drew Plt.,20,Obama,7,Romney,13,0.5384615385
ME,Durham,2295,Obama,1137,Romney,1080,1.0527777778
ME,Dyer Brook,129,Obama,43,Romney,78,0.5512820513
ME,Eagle Lake,439,Obama,276,Romney,152,1.8157894737
ME,Eastbrook,214,Obama,90,Romney,116,0.775862069
ME,East Machias,707,Obama,310,Romney,381,0.813648294
ME,East Millinocket,920,Obama,483,Romney,416,1.1610576923
ME,Easton,651,Obama,312,Romney,322,0.9689440994
ME,Eastport,838,Obama,488,Romney,296,1.6486486486
ME,Eddington,1264,Obama,557,Romney,682,0.8167155425
ME,Edgecomb,757,Obama,418,Romney,317,1.3186119874
ME,Edinburg,94,Obama,52,Romney,42,1.2380952381
ME,Eliot,3925,Obama,2210,Romney,1644,1.3442822384
ME,Ellsworth,3927,Obama,1950,Romney,1843,1.0580575149
ME,Embden,483,Obama,218,Romney,248,0.8790322581
ME,Enfield,769,Obama,356,Romney,389,0.9151670951
ME,Etna,615,Obama,256,Romney,344,0.7441860465
ME,Eustis,373,Obama,191,Romney,166,1.1506024096
ME,Exeter,542,Obama,220,Romney,312,0.7051282051
ME,Fairfield,3185,Obama,1714,Romney,1359,1.2612214864
ME,Falmouth,7571,Obama,4149,Romney,3319,1.2500753239
ME,Farmingdale,1594,Obama,887,Romney,678,1.308259587
ME,Farmington,3886,Obama,2441,Romney,1288,1.8951863354
ME,Fayette,741,Obama,432,Romney,294,1.4693877551
ME,Fort Fairfield,1572,Obama,821,Romney,698,1.176217765
ME,Fort Kent,2043,Obama,1376,Romney,625,2.2016
ME,Frankfort,529,Obama,242,Romney,270,0.8962962963
ME,Franklin,730,Obama,354,Romney,360,0.9833333333
ME,Franklin Cty Townships,24,Obama,14,Romney,8,1.75
ME,Freedom,392,Obama,215,Romney,163,1.3190184049
ME,Freeport,5086,Obama,3266,Romney,1726,1.8922363847
ME,Frenchboro,40,Obama,21,Romney,15,1.4
ME,Frenchville,583,Obama,406,Romney,164,2.4756097561
ME,Friendship,701,Obama,321,Romney,360,0.8916666667
ME,Fryeburg,1614,Obama,920,Romney,649,1.4175654854
ME,Frye Island,56,Obama,17,Romney,38,0.4473684211
ME,Gardiner,2981,Obama,1699,Romney,1158,1.4671848014
ME,Garfield Plt.,51,Obama,24,Romney,27,0.8888888889
ME,Garland,547,Obama,246,Romney,287,0.8571428571
ME,Georgetown,733,Obama,447,Romney,273,1.6373626374
ME,Gilead,115,Obama,68,Romney,41,1.6585365854
ME,Glenburn,2455,Obama,1136,Romney,1281,0.8868071819
ME,Glenwood Plt.,6,Obama,2,Romney,4,0.5
ME,Gorham,9041,Obama,5123,Romney,3742,1.3690539818
ME,Gouldsboro,980,Obama,494,Romney,460,1.0739130435
ME,Grand Isle,231,Obama,174,Romney,52,3.3461538462
ME,Grand Lake Stream Plt,100,Obama,42,Romney,58,0.724137931
ME,Gray,4519,Obama,2260,Romney,2144,1.0541044776
ME,Great Pond,35,Obama,15,Romney,19,0.7894736842
ME,Greenbush,610,Obama,253,Romney,342,0.7397660819
ME,Greene,2318,Obama,1111,Romney,1139,0.9754170325
ME,Greenville,1120,Obama,599,Romney,505,1.1861386139
ME,Greenwood,432,Obama,244,Romney,172,1.4186046512
ME,Guilford,687,Obama,299,Romney,357,0.837535014
ME,Hallowell,1556,Obama,1090,Romney,426,2.558685446
ME,Hamlin,97,Obama,62,Romney,33,1.8787878788
ME,Hammond,49,Obama,24,Romney,25,0.96
ME,Hampden,4180,Obama,2013,Romney,2099,0.9590281086
ME,Hancock,1219,Obama,596,Romney,595,1.0016806723
ME,Hancock Cty Townships,0,Obama,0,Romney,0,#DIV/0!
ME,Hanover,162,Obama,88,Romney,71,1.2394366197
ME,Harmony,450,Obama,196,Romney,245,0.8
ME,Harpswell,3369,Obama,1940,Romney,1371,1.4150255288
ME,Harrington,454,Obama,181,Romney,264,0.6856060606
ME,Harrison,1419,Obama,737,Romney,627,1.1754385965
ME,Hartford,585,Obama,307,Romney,256,1.19921875
ME,Hartland,839,Obama,324,Romney,487,0.6652977413
ME,Haynesville,57,Obama,22,Romney,35,0.6285714286
ME,Hebron,703,Obama,370,Romney,303,1.2211221122
ME,Hermon,3025,Obama,1250,Romney,1731,0.7221259388
ME,Hersey,32,Obama,9,Romney,23,0.3913043478
ME,Highland Plt.,106,Obama,39,Romney,62,0.6290322581
ME,Hiram,725,Obama,379,Romney,323,1.173374613
ME,Hodgdon,567,Obama,181,Romney,377,0.4801061008
ME,Holden,1927,Obama,827,Romney,1059,0.7809254013
ME,Hollis,2381,Obama,1249,Romney,1054,1.1850094877
ME,Hope,955,Obama,545,Romney,381,1.4304461942
ME,Houlton,2501,Obama,1133,Romney,1307,0.8668706963
ME,Howland,647,Obama,342,Romney,289,1.1833910035
ME,Hudson,732,Obama,278,Romney,444,0.6261261261
ME,Indian Township Vtng Dst,236,Obama,208,Romney,25,8.32
ME,Industry,450,Obama,238,Romney,196,1.2142857143
ME,Island Falls,421,Obama,189,Romney,221,0.8552036199
ME,Isle Au Haut,57,Obama,48,Romney,5,9.6
ME,Islesboro,418,Obama,282,Romney,134,2.1044776119
ME,Jackman,504,Obama,190,Romney,291,0.6529209622
ME,Jackson,279,Obama,127,Romney,137,0.9270072993
ME,Jay,2543,Obama,1615,Romney,868,1.8605990783
ME,Jefferson,1445,Obama,676,Romney,742,0.9110512129
ME,Jonesboro,292,Obama,140,Romney,146,0.9589041096
ME,Jonesport,616,Obama,311,Romney,296,1.0506756757
ME,Kenduskeag,629,Obama,302,Romney,316,0.9556962025
ME,Kennebunk,6851,Obama,3935,Romney,2798,1.4063616869
ME,Kennebunkport,2425,Obama,1323,Romney,1073,1.2329916123
ME,Kingfield,621,Obama,331,Romney,265,1.2490566038
ME,Kingsbury Plt.,19,Obama,11,Romney,8,1.375
ME,Kittery,5365,Obama,3443,Romney,1814,1.8980154355
ME,Knox,395,Obama,158,Romney,226,0.6991150442
ME,LaGrange,322,Obama,139,Romney,178,0.7808988764
ME,Lake View Plt.,63,Obama,39,Romney,24,1.625
ME,Lakeville,80,Obama,37,Romney,41,0.9024390244
ME,Lamoine,1056,Obama,527,Romney,506,1.0415019763
ME,Lebanon,2911,Obama,1286,Romney,1522,0.8449408673
ME,Lee,453,Obama,160,Romney,291,0.5498281787
ME,Leeds,1167,Obama,609,Romney,522,1.1666666667
ME,Levant,1459,Obama,538,Romney,875,0.6148571429
ME,Lewiston,15715,Obama,9550,Romney,5778,1.6528210453
ME,Liberty,492,Obama,259,Romney,219,1.1826484018
ME,Limerick,1432,Obama,737,Romney,646,1.1408668731
ME,Limestone,859,Obama,511,Romney,324,1.5771604938
ME,Limington,1843,Obama,908,Romney,877,1.0353477765
ME,Lincoln,2381,Obama,977,Romney,1338,0.7301943199
ME,Lincoln Plt.,27,Obama,14,Romney,13,1.0769230769
ME,Lincolnville,1427,Obama,858,Romney,535,1.6037383178
ME,Linneus,441,Obama,151,Romney,282,0.5354609929
ME,Lisbon,4735,Obama,2383,Romney,2228,1.0695691203
ME,Litchfield,1874,Obama,919,Romney,888,1.0349099099
ME,Littleton,461,Obama,171,Romney,274,0.6240875912
ME,Livermore,1209,Obama,661,Romney,518,1.2760617761
ME,Livermore Falls,1349,Obama,842,Romney,467,1.8029978587
ME,Long Island,200,Obama,132,Romney,60,2.2
ME,Lovell,655,Obama,333,Romney,306,1.0882352941
ME,Lowell,193,Obama,71,Romney,119,0.5966386555
ME,Lubec,789,Obama,465,Romney,307,1.5146579805
ME,Ludlow,229,Obama,100,Romney,126,0.7936507937
ME,Lyman,2347,Obama,1270,Romney,1006,1.2624254473
ME,Machias,868,Obama,449,Romney,396,1.1338383838
ME,Machiasport,489,Obama,243,Romney,240,1.0125
ME,Macwahoc Plt.,46,Obama,18,Romney,27,0.6666666667
ME,Madawaska,2089,Obama,1540,Romney,511,3.0136986301
ME,Madison,2096,Obama,1118,Romney,924,1.20995671
ME,Magalloway Plt.,14,Obama,3,Romney,10,0.3
ME,Manchester,1592,Obama,831,Romney,737,1.1275440977
ME,Mapleton,1066,Obama,521,Romney,531,0.9811676083
ME,Mariaville,274,Obama,123,Romney,142,0.8661971831
ME,Marshfield,289,Obama,119,Romney,163,0.7300613497
ME,Mars Hill,766,Obama,276,Romney,475,0.5810526316
ME,Masardis,155,Obama,90,Romney,60,1.5
ME,Matinicus Isle Plt.,51,Obama,33,Romney,18,1.8333333333
ME,Mattawamkeag,357,Obama,176,Romney,171,1.0292397661
ME,Maxfield,54,Obama,22,Romney,32,0.6875
ME,Mechanic Falls,1475,Obama,753,Romney,678,1.110619469
ME,Meddybemps,89,Obama,36,Romney,50,0.72
ME,Medford,134,Obama,48,Romney,80,0.6
ME,Medway,688,Obama,285,Romney,388,0.7345360825
ME,Mercer,363,Obama,190,Romney,164,1.1585365854
ME,Merrill,128,Obama,62,Romney,64,0.96875
ME,Mexico,1306,Obama,894,Romney,352,2.5397727273
ME,Milbridge,611,Obama,320,Romney,282,1.134751773
ME,Milford,1551,Obama,865,Romney,650,1.3307692308
ME,Millinocket,2305,Obama,1317,Romney,937,1.4055496265
ME,Milo,1118,Obama,506,Romney,572,0.8846153846
ME,Minot,1509,Obama,704,Romney,771,0.9130998703
ME,Monhegan Plt.,55,Obama,49,Romney,5,9.8
ME,Monmouth,2306,Obama,1162,Romney,1069,1.0869971936
ME,Monroe,482,Obama,265,Romney,192,1.3802083333
ME,Monson,441,Obama,208,Romney,213,0.9765258216
ME,Monticello,382,Obama,158,Romney,218,0.7247706422
ME,Montville,541,Obama,319,Romney,192,1.6614583333
ME,Moose River,111,Obama,33,Romney,76,0.4342105263
ME,Moro Plt.,23,Obama,1,Romney,21,0.0476190476
ME,Morrill,500,Obama,217,Romney,271,0.8007380074
ME,Moscow,249,Obama,137,Romney,110,1.2454545455
ME,Mount Chase,115,Obama,36,Romney,76,0.4736842105
ME,Mount Desert,1381,Obama,911,Romney,442,2.0610859729
ME,Mount Vernon,950,Obama,517,Romney,398,1.2989949749
ME,Naples,2092,Obama,1057,Romney,983,1.0752797558
ME,Nashville Plt.,18,Obama,12,Romney,6,2
ME,Newburgh,837,Obama,395,Romney,428,0.9228971963
ME,New Canada,257,Obama,148,Romney,101,1.4653465347
ME,Newcastle,1194,Obama,744,Romney,421,1.7672209026
ME,Newfield,792,Obama,406,Romney,366,1.1092896175
ME,New Gloucester,3147,Obama,1564,Romney,1517,1.0309822017
ME,New Limerick,317,Obama,134,Romney,178,0.7528089888
ME,Newport,1613,Obama,684,Romney,890,0.7685393258
ME,New Portland,423,Obama,213,Romney,194,1.0979381443
ME,Newry,232,Obama,127,Romney,100,1.27
ME,New Sharon,841,Obama,433,Romney,383,1.1305483029
ME,New Sweden,347,Obama,182,Romney,158,1.1518987342
ME,New Vineyard,399,Obama,191,Romney,199,0.959798995
ME,Nobleboro,1108,Obama,622,Romney,466,1.3347639485
ME,Norridgewock,1630,Obama,772,Romney,806,0.9578163772
ME,North Berwick,2683,Obama,1361,Romney,1266,1.0750394945
ME,Northfield,95,Obama,47,Romney,47,1
ME,North Haven,274,Obama,199,Romney,67,2.9701492537
ME,Northport,950,Obama,535,Romney,398,1.3442211055
ME,North Yarmouth,2462,Obama,1418,Romney,1001,1.4165834166
ME,Norway,2455,Obama,1351,Romney,1033,1.3078412391
ME,Oakfield,360,Obama,145,Romney,202,0.7178217822
ME,Oakland,3207,Obama,1686,Romney,1435,1.174912892
ME,Ogunquit,910,Obama,549,Romney,347,1.5821325648
ME,Old Orchrd Bch,5142,Obama,3247,Romney,1804,1.7998891353
ME,Old Town,3845,Obama,2366,Romney,1358,1.7422680412
ME,Orient,93,Obama,48,Romney,42,1.1428571429
ME,Orland,1266,Obama,717,Romney,513,1.3976608187
ME,Orono,5361,Obama,3761,Romney,1396,2.6941260745
ME,Orrington,2219,Obama,986,Romney,1188,0.82996633
ME,Osborn,40,Obama,9,Romney,31,0.2903225806
ME,Otis,410,Obama,144,Romney,265,0.5433962264
ME,Otisfield,985,Obama,517,Romney,438,1.1803652968
ME,Owl's Head,975,Obama,560,Romney,403,1.3895781638
ME,Oxbow Plt.,145,Obama,80,Romney,60,1.3333333333
ME,Oxford,2010,Obama,1049,Romney,918,1.1427015251
ME,Oxford Cty Townships,281,Obama,169,Romney,94,1.7978723404
ME,Palermo,800,Obama,352,Romney,429,0.8205128205
ME,Palmyra,1038,Obama,430,Romney,576,0.7465277778
ME,Paris,2443,Obama,1345,Romney,1020,1.318627451
ME,Parkman,416,Obama,176,Romney,227,0.7753303965
ME,Parsonsfield,864,Obama,471,Romney,380,1.2394736842
ME,Passadumkeag,194,Obama,70,Romney,120,0.5833333333
ME,Patten,501,Obama,223,Romney,267,0.8352059925
ME,Pembroke,452,Obama,229,Romney,211,1.0853080569
ME,Penobscot,769,Obama,356,Romney,389,0.9151670951
ME,Penobscot Cty Townships,284,Obama,127,Romney,150,0.8466666667
ME,Penobscot Nation Vot Dst,281,Obama,253,Romney,23,11
ME,Perham,174,Obama,58,Romney,114,0.5087719298
ME,Perry,448,Obama,219,Romney,217,1.0092165899
ME,Peru,832,Obama,491,Romney,318,1.5440251572
ME,Phillips,588,Obama,301,Romney,248,1.2137096774
ME,Phippsburg,1390,Obama,754,Romney,607,1.2421746293
ME,Piscataquis Cty Townshps,58,Obama,19,Romney,38,0.5
ME,Pittsfield,1845,Obama,869,Romney,941,0.9234856536
ME,Pittston,1578,Obama,779,Romney,752,1.0359042553
ME,Pleasant Point Votng Dst,238,Obama,204,Romney,29,7.0344827586
ME,Pleasant Ridge Plt.,51,Obama,29,Romney,22,1.3181818182
ME,Plymouth,655,Obama,265,Romney,374,0.7085561497
ME,Poland,3032,Obama,1585,Romney,1369,1.157779401
ME,Portage Lake,241,Obama,125,Romney,109,1.1467889908
ME,Porter,740,Obama,371,Romney,346,1.0722543353
ME,Portland,36260,Obama,27736,Romney,7487,3.7045545612
ME,Pownal,993,Obama,550,Romney,422,1.3033175355
ME,Presque Isle,4230,Obama,2231,Romney,1885,1.1835543767
ME,Princeton,462,Obama,196,Romney,251,0.780876494
ME,Prospect,354,Obama,193,Romney,150,1.2866666667
ME,Randolph,949,Obama,536,Romney,385,1.3922077922
ME,Rangeley,694,Obama,334,Romney,350,0.9542857143
ME,Rangeley Plt.,144,Obama,64,Romney,79,0.8101265823
ME,Raymond,2672,Obama,1426,Romney,1196,1.1923076923
ME,Readfield,1528,Obama,862,Romney,631,1.3660855784
ME,Reed Plt.,81,Obama,25,Romney,55,0.4545454545
ME,Richmond,1771,Obama,952,Romney,772,1.2331606218
ME,Ripley,231,Obama,93,Romney,130,0.7153846154
ME,Robbinston,293,Obama,143,Romney,142,1.0070422535
ME,Rockland,3354,Obama,2198,Romney,1065,2.0638497653
ME,Rockport,2149,Obama,1291,Romney,825,1.5648484848
ME,Rome,577,Obama,314,Romney,248,1.2661290323
ME,Roque Bluffs,154,Obama,92,Romney,60,1.5333333333
ME,Roxbury,247,Obama,151,Romney,91,1.6593406593
ME,Rumford,2668,Obama,1671,Romney,915,1.8262295082
ME,Sabattus,2520,Obama,1294,Romney,1160,1.1155172414
ME,Saco,9891,Obama,6146,Romney,3556,1.7283464567
ME,Saint Agatha,567,Obama,399,Romney,161,2.4782608696
